file	entry	name	rarity	tier	source	flags	decision	proposed_value	proposed_source	notes
item	425	Justice's Shades	1.8	Common	Helltaker					
item	426	E-11 medium blaster rifle	2.7	Uncommon	Star Wars					
item	427	Soul Solid	2.4	Uncommon	One Piece					
item	428	Wado Ichimonji	3.4	Rare	One Piece					
item	429	Tozama	1.7	Common	Jujutsu Kaisen					
item	430	Split Soul Katana	5.2	Epic	Jujutsu Kaisen					
item	431	Repair Powder	2.5	Uncommon	Dark Souls					
item	432	Threaded Cane	1.7	Common	Bloodborne					
item	433	Chikage	2.4	Uncommon	Bloodborne					
item	434	Holy Moonlight Sword	4.0	Elite	Bloodborne					
item	435	Reiterpallasch	2.0	Uncommon	Bloodborne					
item	436	Saw Cleaver	1.6	Common	Bloodborne					
item	437	Bottle of Infinite Lotion	1.4	Common	Generic					
item	438	Power Pole	3.0	Rare	Dragon Ball					
item	439	Kubikiribocho	2.2	Uncommon	Naruto					
item	440	Malorian Overture	2.0	Uncommon	Cyberpunk 2077					
item	441	Deed to Land	2.4	Uncommon	Generic					
item	442	Deed to Mansion	3.8	Rare	Generic					
item	443	Door to Jail	5.8	Epic	Generic	REF				
item	444	Five Hundred Cigarettes	0.5	Trash	Generic					
item	445	Rust Bucket	3.7	Rare	Ben 10					
item	446	Transformer Spark	4.4	Elite	Transformers					
item	447	ColorS	1.2	Common	Fairy Tail					
item	448	Gale Force Reading Glasses	2.7	Uncommon	Fairy Tail					
item	449	Music Player	1.6	Common	Generic					
item	450	Archenemy	5.7	Epic	Fairy Tail					
item	451	Magic Ticket	4.7	Elite	Fairy Tail					
item	452	FEV Vat	4.0	Elite	Fallout					
item	453	Null Void Projector	6.8	Legendary	Ben 10					
item	454	Tome of Destruction	3.7	Rare	Skyrim					
item	455	Tome of Restoration	4.6	Elite	Skyrim					
item	456	Tome of Conjuration	5.7	Epic	Skyrim					
item	457	Tome of Alteration	4.9	Elite	Skyrim					
item	458	Tome of Illusion	4.2	Elite	Skyrim					
item	459	Potara Earrings	5.5	Epic	Dragon Ball					
item	460	Celestial Bronze	2.6	Uncommon	Percy Jackson					
item	461	Stygian Iron	3.4	Rare	Percy Jackson					
item	462	Ebony Blade	5.7	Epic	Skyrim					
item	463	Emperor's Blade	6.4	Legendary	Samurai Jack					
item	464	Stopwatch	8.5	Divine	Generic	REF				
item	465	Rick's Portal Gun	7.2	Mythical	Rick and Morty					
item	466	Ring of the Bull	3.1	Rare	Generic					
item	467	Riptide	2.2	Uncommon	Percy Jackson					
item	468	Helm of Darkness	5.8	Epic	Percy Jackson					
item	469	Hyperbolic Time Chamber	5.8	Epic	Dragon Ball					
item	470	Weapon Voucher	1.3	Common	Generic					
item	471	Nail of Helena	7.0	Mythical	Hellsing					
item	472	Dragon Dictionary	6.1	Legendary	Skyrim					
item	473	Cupid's Arrow	6.8	Legendary	Generic	REF				
item	474	Hand of Midas	5.8	Epic	Generic					
item	475	FREAK Chip	5.0	Epic	Hellsing					
item	476	Retroactive Builders Contract	3.0	Rare	Generic					
item	477	Mansion of the Boundary	8.8	Divine	Generic	REF				
item	478	Plague Reaper Armor	6.4	Legendary	Calamity Mod					
item	479	Wulfrum Armor	2.8	Uncommon	Calamity Mod					
item	480	Photon Ripper	5.9	Epic	Calamity Mod					
item	481	Master Ninja's Belt	3.4	Rare	Generic					
item	482	Smoke Bomb	2.7	Uncommon	Generic					
item	483	ASTER Augmentation Ticket	3.6	Rare	Halo					
item	484	MJOLNIR Powered Assault Armor IV	4.0	Elite	Halo					
item	485	Ultimate Nullifier	9.8	Transcendent	Marvel					
item	486	The Infinity Gauntlet	9.9	Transcendent	Marvel					
item	487	Chaos Card	7.0	Mythical	Binding of Isaac					
item	488	Ring of the Shooting Star	7.3	Mythical	Overlord					
item	489	Sukuna's Finger	3.0	Rare	Jujutsu Kaisen					
item	490	Sukuna's Fingers	5.1	Epic	Jujutsu Kaisen					
item	491	Eye of Agamotto	8.8	Divine	Marvel					
item	492	Power Stone	8.0	Divine	Marvel					
item	493	Soul Stone	8.1	Divine	Marvel					
item	494	Shadow Perfume	1.5	Common	Generic					
item	495	Ring of Suppression	2.5	Uncommon	Generic					
item	496	Neuralyzer	3.8	Rare	Men in Black					
item	497	Jarate Training Kit	0.8	Trash	Team Fortress 2					
item	498	1 UP	6.1	Legendary	Mario					
item	499	Portal Gun	3.4	Rare	Portal					
item	500	Gordon's Crowbar	1.4	Common	Half Life					
item	501	Stamin-Up	1.8	Common	Call of Duty					
item	502	Deadshot Daiquiri	2.2	Uncommon	Call of Duty					
item	503	Vulture's Aid	2.4	Uncommon	Call of Duty					
item	504	Melee Macchiato	2.7	Uncommon	Call of Duty					
item	505	Juggernog	2.5	Uncommon	Call of Duty					
item	506	Speed Cola	1.7	Common	Call of Duty					
item	507	Death Perception	2.0	Uncommon	Call of Duty					
item	508	Bonk!	3.4	Rare	Team Fortress 2					
item	509	Homerun	2.0	Uncommon	Generic					
item	510	Deeds' Bell	2.8	Uncommon	SCP-662	REF				
item	511	Sling Ring	7.0	Mythical	Marvel					
item	512	Psychic Paper	1.6	Common	Doctor Who					
item	513	Holy Grail	6.8	Legendary	Fate	REF				
item	514	Warhammer 40k	2.0	Uncommon	Generic					
item	515	Demon Blood Blade	2.0	Uncommon	Adventure Time					
item	516	Moondrip	4.5	Elite	Fairy Tail					
item	517	God Emperor's Blade	5.8	Epic	Warhammer 40k					
item	518	Salt	0.1	Trash	Generic					
item	519	Snake's Box	2.0	Uncommon	Metal Gear Solid					
item	520	Blades of Chaos	6.8	Legendary	God of War					
item	521	Blade of Olympus	7.5	Mythical	God of War					
item	522	Leviathan Axe	5.0	Epic	God of War					
item	523	Draupnir Spear	4.6	Elite	God of War					
item	524	Canto	3.3	Rare	Cyberpunk					
item	525	Kano's Eye	3.1	Rare	Mortal Kombat					
item	526	Hsu's Cybernetic Heart	4.5	Elite	Mortal Kombat					
item	527	Classic Omnitrix	5.8	Epic	Ben 10					
item	528	Omnitrix	9.3	Transcendent	Ben 10					
item	529	Chaquetrix	6.9	Legendary	Chaquetrix					
item	530	Divine Stone	5.8	Epic	Arifureta					
item	531	Falcon's Eye	1.8	Common	Xiaolin Showdown					
item	532	Mantis Flip Coin	1.5	Common	Xiaolin Showdown					
item	533	Captain's Shield	4.3	Elite	Marvel					
item	534	Guardian Shield	2.5	Uncommon	God of War					
item	535	Shield Saw	3.1	Rare	Doomslayer					
item	536	Feedbacker	5.1	Epic	Ultrakill					
item	537	Marksman Revolver	4.8	Elite	Ultrakill					
item	538	Dust Supply Crate	5.1	Epic	RWBY					
item	539	Crescent Rose	2.2	Uncommon	RWBY					
item	540	Myrtenaster	2.9	Uncommon	RWBY					
item	541	Sento	4.9	Elite	Mortal Kombat					
item	542	Light Cycle	2.2	Uncommon	Tron					
item	543	Robot Workbench	4.6	Elite	Fallout					
item	544	Robot Assembly	5.6	Epic	Generic					
item	545	Web Fluid & Shooters	3.4	Rare	Spider-Man					
item	546	Goblin Glider	2.8	Uncommon	Spider-Man					
item	547	Mechanical Tentacles	3.1	Rare	Spider-Man					
item	548	2008 Menu #4 Cheese and Vegetable Omelette	0.5	Trash	Generic					
item	549	Favour Cheque	4.8	Elite	Generic	REF				
item	550	A Doctor's Appointment	1.6	Common	Generic					
item	551	Tactical Trenchcoat	1.5	Common	Generic					
item	552	Chaos Gacha Promotional Shirt	1.0	Common	Generic					
item	553	Forgiveness Ticket	5.0	Epic	Generic	REF				
item	554	Skeleton in Closet	0.4	Trash	Generic					
item	555	Fairy Dust	1.0	Common	Peter Pan					
item	556	Skippy	1.7	Common	Cyberpunk 2077					
item	557	Herrera Outlaw	1.0	Common	Cyberpunk 2077					
item	558	Regalia	2.1	Uncommon	Final Fantasy					
item	559	Zero Point Energy Gloves	4.2	Elite	Incredibles					
item	560	Demon-Slayer Blade	5.7	Epic	Black Clover					
item	561	The Slaughterhouse	5.0	Epic	Generic					
item	562	Yukari Fumo	4.8	Elite	Touhou					
item	563	Blue Spider Lily	6.3	Legendary	Demon Slayer					
item	564	Volendrung	4.2	Elite	Elder Scrolls					
item	565	Reaper's Census	4.6	Elite	Generic					
item	566	Venom Vial	2.6	Uncommon	Batman/DC					
item	567	Origin Rounds	3.8	Rare	Fate					
item	568	Erza Fumo	2.4	Uncommon	Fairy Tail					
item	569	Lancelot Albion	6.1	Legendary	Code Geass					
item	570	Gurenn Seiken	6.3	Legendary	Code Geass					
item	571	Gawainn	5.8	Epic	Code Geass					
item	572	Sutherland	3.0	Rare	Code Geass					
item	573	Magic Reflecting Mirror	4.8	Elite	Generic					
item	574	Nazar	3.4	Rare	Generic					
item	575	Scooby Snacks	1.2	Common	Scooby Doo					
item	576	Familiar Card	4.8	Elite	Generic	REF				
item	577	Gun Cache	3.5	Rare	Generic					
item	578	Rivers of Blood	2.7	Uncommon	Elden Ring					
item	579	The Jar	2.0	Uncommon	Elden Ring					
item	580	Contract from Below	5.5	Epic	Generic					
item	581	Covenant from Above	5.5	Epic	Generic					
item	582	Dimensional Courier	2.3	Uncommon	Generic	REF				
item	583	Vial of Everflowing Blood	2.5	Uncommon	Generic					
item	584	Ring of Sustenance	3.2	Rare	Generic					
item	585	Morgue	4.0	Elite	Generic					
item	586	Grow Your Own Darkroot Garden Kit	3.4	Rare	Dark Souls					
item	587	Lifeblood Seeds	4.3	Elite	Hollow Knight					
item	588	The Casino	4.3	Elite	Generic					
item	589	Emperor's New Clothes	3.1	Rare	Generic					
item	590	Cookie Jar	1.0	Common	Cookie Clicker					
item	591	Yuuka Fumo	3.4	Rare	Touhou					
item	592	Flintslate	2.0	Uncommon	Silksong					
item	593	Mimic Ore	3.8	Rare	Generic					
item	594	Idiot's Guide to Einzbern Homunculi	3.8	Rare	Fate					
item	595	Idiot's Guide to Amestris Alchemy	4.2	Elite	Fullmetal Alchemist					
item	596	Idiot's Guide to Father's Philosophy	5.2	Epic	Fullmetal Alchemist					
item	597	Chekhov's Gun	1.8	Common	Generic					
item	598	Icon of Greed	5.8	Epic	Generic	REF				
item	599	Heal Juice	6.0	Legendary	Generic	REF				
item	600	Universal Rations	2.3	Uncommon	Generic					
item	601	Pocket Universe	6.1	Legendary	Generic	REF				
item	602	High Roller Suite	4.3	Elite	Generic					
item	603	Fairy Boots	4.6	Elite	Terraria					
item	604	Garden of Eden Seed	3.9	Rare	Generic					
item	605	Uber Fertilizer	3.8	Rare	Generic					
item	606	Staff of Regrowth	3.5	Rare	Terraria					
item	607	Reroll Chip	3.8	Rare	Generic	REF				
item	608	Vibranium Weave Patch	4.2	Elite	MCU					
item	609	The Rock	1.5	Common	Generic					
item	610	One Million Buzzsaws	2.5	Uncommon	Hollow Knight					
item	611	Instant Death Soup	2.7	Uncommon	Generic	REF				
item	612	Very Hot Soup	3.1	Rare	Generic					
item	613	Morphing Blade	1.4	Common	Generic					
item	614	Escape Ticket	1.6	Common	Generic					
item	615	Gun Voucher	1.6	Common	Generic					
item	616	Earring of Hearing	1.7	Common	Generic					
item	617	Hawk Glasses	1.8	Common	Generic					
item	618	Hound Collar	1.8	Common	Generic					
item	619	Horseshoe Necklace	1.9	Common	Generic					
item	620	Ghost Blade	1.2	Common	Dark Souls					
item	621	Black Knight Set	1.4	Common	Dark Souls					
item	622	Perfume Pouch	2.1	Uncommon	Elden Ring					
item	623	Explosive Tag Deck	1.8	Common	Naruto					
item	624	Eochaid's Dancing Blade	2.2	Uncommon	Elden Ring					
item	625	Sword of St. Trina	3.1	Rare	Elden Ring					
item	626	Velvet Sword	5.1	Epic	Elden Ring					
item	627	Ferryman's Favor	3.7	Rare	Generic	REF				
item	628	Sentry Turrets	1.1	Common	Portal					
item	629	Barrel of Everflowing Oil	1.9	Common	Generic					
item	630	Job Application Form	1.5	Common	Generic					
item	631	Ancient Fruit Wine	1.0	Common	Stardew Valley					
item	632	Satchel of Seeds	2.2	Uncommon	Generic					
item	633	Dunce Cap	0.2	Trash	Generic					
item	634	Hera's Breastmilk	4.2	Elite	Generic	REF				
item	635	Mystic Eye Killers	1.6	Common	Type Moon					
item	636	Nichirin Ingots	1.7	Common	Demon Slayer					
item	637	Relic of Knowledge	4.7	Elite	RWBY	REF				
item	638	Desert Key	3.2	Rare	Generic					
item	639	Forest Key	4.2	Elite	Generic					
item	640	Beach Key	4.4	Elite	Generic					
item	641	Tundra Key	3.4	Rare	Generic					
item	642	Dust Mines Key	5.2	Epic	Generic					
item	643	Magic Lake Key	4.6	Elite	RWBY					
item	644	Hot Springs Key	4.1	Elite	Generic					
item	645	Apartments Key	5.1	Epic	Generic					
item	646	Silver Samurai Armor	5.1	Epic	The Wolverine/MCU					
item	647	Psycho	1.1	Common	Fallout					
item	648	Mentats	2.0	Uncommon	Fallout					
item	649	Buffout	1.9	Common	Fallout					
item	650	Super Rod	1.5	Common	Pokemon					
item	651	Dragonslayer Spear	2.6	Uncommon	Dark Souls					
item	652	Cipher Pata	1.7	Common	Elden Ring					
item	653	Crystal Spear	1.5	Common	Elden Ring					
item	654	Pharis' Bow	1.8	Common	Dark Souls					
item	655	Glock	0.7	Trash	Generic					
item	656	Darkmoon Bow	2.6	Uncommon	Dark Souls					
item	657	Silver Spoon	1.3	Common	Generic					
item	658	Irithyll Knight Set	2.8	Uncommon	Dark Souls					
item	659	Vordt's Great Hammer	2.4	Uncommon	Dark Souls					
item	660	Sunlight Sword	2.7	Uncommon	Dark Souls					
item	661	Reduvia	2.0	Uncommon	Elden Ring					
item	662	Dragonslayer Swordspear	3.8	Rare	Dark Souls					
item	663	Holy Hand Grenade of Antioch	1.8	Common	Monty Python					
item	664	Arc Reactor	4.1	Elite	MCU					
item	665	Vorpan	1.6	Common	Dead Cells					
item	666	Costume Wardrobe	1.8	Common	Generic					
item	667	Golden Apple Tree	4.8	Elite	Minecraft					
item	668	Gag of Silence	1.8	Common	Generic					
item	669	Veil of Invisibility	1.2	Common	Generic					
item	670	Feline Attachment	1.6	Common	Generic					
item	671	Bondage of Enduring	1.1	Common	Generic					
item	672	Bunny's Blessings	1.5	Common	Generic					
item	673	Prayer Beads	1.6	Common	Generic					
item	674	Whip of Ecstasy	2.3	Uncommon	Generic					
item	675	Helltaker's Apron	1.4	Common	Helltaker					
item	676	Second Skin	2.1	Uncommon	Generic					
item	677	Bucket of Milk	3.8	Rare	Minecraft	REF				
item	678	Shikai - Ryujin Jakka	4.7	Elite	Bleach					
item	679	Bankai - Ryujin Jakka	7.3	Mythical	Bleach					
item	680	Shikai - Shinso	3.2	Rare	Bleach					
item	681	Bankai - Shinso	5.6	Epic	Bleach					
item	682	Shikai - Kyokai Suigetsu	7.0	Mythical	Bleach					
item	683	Shikai - Minazuki	4.3	Elite	Bleach					
item	684	Bankai - Minazuki	6.5	Legendary	Bleach					
item	685	Shikai - Tachikaze	3.6	Rare	Bleach					
item	686	Bankai - Tachikaze	5.4	Epic	Bleach					
item	687	Shikai - Gonryomaru	4.6	Elite	Bleach					
item	688	Bankai - Gonryomaru	6.2	Legendary	Bleach					
item	689	Asauchi	2.8	Uncommon	Bleach					
item	690	Hell Hammer	4.1	Elite	Generic					
item	691	Exorcists Mace	3.4	Rare	Generic					
item	692	Clergy Ring	2.5	Uncommon	Generic					
item	693	Thalasin	2.0	Uncommon	Generic	REF				
item	694	Evil Ring	0.2	Trash	Generic					
item	695	Heavy Rock	0.5	Trash	Generic					
item	696	Farmland Key	5.2	Epic	Generic					
item	697	Element Zero	4.8	Elite	Mass Effect					
item	698	Ahzidial	4.2	Elite	Skyrim					
item	699	Zahkriisos	4.1	Elite	Skyrim					
item	700	Dukaan	4.0	Elite	Skyrim					
item	701	Otar	4.1	Elite	Skyrim					
item	702	Stormbreaker	7.2	Mythical	MCU					
item	703	The Trumpet of Apocalypse	7.7	Mythical	Generic					
item	704	Can of Whoopass	3.0	Rare	Generic	REF				
item	705	Hephaestus' Forge Key	4.7	Elite	Generic					
item	706	Shrimp Fried Rice	0.2	Trash	Generic					
item	707	Safeguard Ring	3.6	Rare	Generic					
item	708	Kitchen Gun	0.8	Trash	Generic					
item	709	Loud Ring of Invisibility	0.5	Trash	Generic					
item	710	Clergy Robes	1.4	Common	Generic					
item	711	One Day Blinding Stew	0.5	Trash	Generic					
item	712	Clown Nose	0.1	Trash	Generic					
item	713	Sword of the Storm	2.6	Uncommon	Xiaolin Showdown					
item	714	Third Arm Sash	1.9	Common	Xiaolin Showdown					
item	715	Ascalon	9.6	Transcendent	Ben 10	REF				
item	716	Duffel of Hardware	3.6	Rare	Generic					
item	717	The Market Catalogue	3.8	Rare	Generic					
item	718	Surplus Stockpile	2.9	Uncommon	Generic					
item	719	Box of Scraps	3.8	Rare	Generic					
item	720	Scrapyard	4.2	Elite	Generic					
item	721	Peach Tree	1.6	Common	Chinese Myth					
item	722	Thirty Dollars	0.3	Trash	Generic					
item	723	Life Fiber Loom	5.9	Epic	Generic					
item	724	Flesh Eater Core	5.2	Epic	Xenoblade					
item	725	Empty Key	5.0	Epic	Generic					
item	726	Clarent	5.6	Epic	Fate					
item	727	Flesh Prison	5.0	Epic	Ultrakill					
item	728	Jason's Mask	0.2	Trash	Friday the 13th					
item	729	Green Spandex	1.8	Common	Naruto					
item	730	The House of Leaves	5.2	Epic	House of Leaves					
item	731	The Dragon Balls	6.4	Legendary	Dragon Ball					
item	732	Pika Pika no Mi	8.0	Divine	One Piece					
item	733	Magu Magu no Mi	7.2	Mythical	One Piece					
item	734	Hie Hie no Mi	7.0	Mythical	One Piece					
item	735	Bashonen	4.7	Elite	Naruto					
item	736	Sword of the Thundergod	4.5	Elite	Naruto					
item	737	Knuckleblaster	3.8	Rare	Ultrakill					
item	738	The Slave Waiver	4.6	Elite	Generic					
item	739	Phone A Friend	2.4	Uncommon	Generic	REF				
item	740	Ejaculatte	2.5	Uncommon	Generic					
item	741	The Census	6.8	Legendary	Generic					
item	742	Extremely Loud Metal Pipe	0.4	Trash	Generic					
item	743	Hell Taxes	2.6	Uncommon	Generic					
item	744	Heaven Taxes	2.8	Uncommon	Generic					
item	745	Hircine's Ring	3.4	Rare	Skyrim					
item	746	Physician's Ring	1.8	Common	Generic					
item	747	Leather Bag of Holding	0.9	Trash	Generic					
item	748	Bronze Bag of Holding	1.5	Common	Generic					
item	749	Silver Bag of Holding	2.4	Uncommon	Generic					
item	750	Golden Bag of Holding	3.6	Rare	Generic					
item	751	Platinum Bag of Holding	4.2	Elite	Generic					
item	752	Diamond Bag of Holding	5.3	Epic	Generic					
item	753	Gate of Holding	6.8	Legendary	Generic					
item	754	Tobimune	6.3	Legendary	Kagurabachi					
item	755	Cloud Gouger	6.1	Legendary	Kagurabachi					
item	756	Arata	5.6	Epic	Tokyo Ghoul					
item	757	Rubicante	4.5	Elite	Akame ga Kill					
item	758	Pumpkin	5.2	Epic	Akame ga Kill					
item	759	Shambala	5.1	Epic	Akame ga Kill					
item	760	L'Arc Qui Ne Faut	4.3	Elite	Akame ga Kill					
item	761	Cross Tail	5.0	Epic	Akame ga Kill					
item	762	Erastone	5.1	Epic	Akame ga Kill					
item	763	Yatsufusa	4.6	Elite	Akame ga Kill					
item	764	Spectator	5.4	Epic	Akame ga Kill					
item	765	Absordex	3.9	Rare	Akame ga Kill					
item	766	Grand Chariot	6.0	Legendary	Akame ga Kill					
item	767	Incursio	7.2	Mythical	Akame ga Kill					
item	768	Demon's Extract	6.8	Legendary	Akame ga Kill					
item	769	Perfector	3.6	Rare	Akame ga Kill					
item	770	Shitoukazer	6.2	Legendary	Akame ga Kill					
item	771	Heavy Pressure	3.2	Rare	Akame ga Kill					
item	772	Scream	4.2	Elite	Akame ga Kill					
item	773	Shamshir	3.6	Rare	Akame ga Kill					
item	774	Murasame	5.5	Epic	Akame ga Kill					
item	775	Balzac	4.0	Elite	Akame ga Kill					
item	776	Gaea Foundation	3.8	Rare	Akame ga Kill					
item	777	Rongo Rongo	5.3	Epic	Akame ga Kill					
item	778	Mastema	3.9	Rare	Akame ga Kill					
item	779	Adramelech	5.4	Epic	Akame ga Kill					
item	780	Extase	3.2	Rare	Akame ga Kill					
item	781	Belvaac	3.0	Rare	Akame ga Kill					
item	782	Black Marlin	5.0	Epic	Akame ga Kill					
item	783	Big Leaguer	4.6	Elite	Akame ga Kill					
item	784	Lionel	4.6	Elite	Akame ga Kill					
item	785	Hekatonkheires	4.0	Elite	Akame ga Kill					
item	786	Horse Electrolytes	0.5	Trash	Generic					
item	787	Apple	0.5	Trash	Generic					
item	788	Blood Vial	2.8	Uncommon	Bloodborne					
item	789	Saint Blood Vial	3.5	Rare	Bloodborne					
item	790	Surströmming	0.3	Trash	Generic					
item	791	Magician's Hat	1.0	Common	Generic					
item	792	Artoria Fumo	5.2	Epic	Fate					
item	793	"""Alice"" Fumo"	4.8	Elite	Black Souls					
item	794	Node Fumo	5.0	Epic	Black Souls	REF				
item	795	Mabel Fumo	5.7	Epic	Black Souls	REF				
item	796	Mary Sue Fumo	5.3	Epic	Black Souls	REF				
item	797	Reimu Fumo	4.1	Elite	Touhou					
item	798	Cirno Fumo	3.5	Rare	Touhou					
item	799	Remilia Fumo	3.9	Rare	Touhou					
item	800	Flandre Fumo	5.4	Epic	Touhou	REF				
item	801	Patchouli Fumo	4.6	Elite	Touhou					
item	802	Eirin Fumo	3.5	Rare	Touhou					
item	803	Suika Fumo	4.0	Elite	Touhou					
item	804	Youmu Fumo	1.8	Common	Touhou					
item	805	Ran Fumo	2.2	Uncommon	Touhou					
item	806	Suwako Fumo	5.5	Epic	Touhou					
item	807	Koishi Fumo	4.2	Elite	Touhou					
item	808	Kaguya Fumo	1.1	Common	Touhou					
item	809	Yuyuko Fumo	5.8	Epic	Touhou					
item	810	Yuugi Fumo	3.3	Rare	Touhou	REF				
item	811	Utsuho Fumo	5.6	Epic	Touhou					
item	812	Kanako Fumo	5.4	Epic	Touhou					
item	813	Mokou Fumo	1.8	Common	Touhou					
item	814	Junko Fumo	6.1	Legendary	Touhou					
item	815	Tewi Fumo	4.2	Elite	Touhou					
item	816	Meiling Fumo	3.7	Rare	Touhou					
item	817	Utsuho Deka Fumo	7.1	Mythical	Touhou					
item	818	Reimu Deka Fumo	5.9	Epic	Touhou					
item	819	The Table	0.2	Trash	Code Geass					
item	820	The Chair	1.2	Common	Devil May Cry					
item	821	The Master Sword	5.5	Epic	The Legend of Zelda					
item	822	Hylian Shield	4.8	Elite	The Legend of Zelda					
item	823	Mirror Shield	5.1	Epic	The Legend of Zelda	REF				
item	824	Bottle of Milk	1.4	Common	The Legend of Zelda					
item	825	Earth Key	6.5	Legendary	Generic					
item	826	Bathhouse Key	3.5	Rare	Generic					
item	827	A chocolate chip cookie but with the chips picked off for some reason	0.1	Trash	Cookie Clicker					
item	828	A handful of chocolate chips	0.1	Trash	Generic					
item	829	Space Stone	7.8	Mythical	Marvel					
item	830	Dojo Key	3.4	Rare	Generic					
item	831	Flynn's Ring	2.2	Uncommon	Dark Souls					
item	832	Witch Ring	3.7	Rare	Dark Souls					
item	833	Father Garcia's Trenchcoat	1.2	Common	Faith the Unholy Trinity					
item	834	Father Garcia's Shotgun	1.4	Common	Faith the Unholy Trinity					
item	835	Big Hat Logan's Big Hat	1.2	Common	Dark Souls					
item	836	Bold & Brash	0.3	Trash	Spongebob					
item	837	Monster Fucker Permit	4.2	Elite	Generic	REF				
item	838	Berserker Armor	2.2	Uncommon	Berserk					
item	839	The Cursed Ticket	2.0	Uncommon	Generic					
item	840	Metal Gear	0.3	Trash	Generic					
item	841	Taimanin Changing Booth	2.2	Uncommon	Taimanin					
item	842	Claidheamh Mor	1.9	Common	Team Fortress 2					
item	843	One Thousand Bottles of Baby Oil	1.1	Common	Generic					
item	844	Soylent Green	0.5	Trash	Soylent Green	REF				
item	845	Prismatic Cloak	4.0	Elite	Generic					
item	846	Truants Stopwatch	4.7	Elite	Generic					
item	847	Heavenly Tribulation Ticket	3.8	Rare	Generic					
item	848	Gravitational Beam Emitter	5.9	Epic	Blame					
item	849	The City	9.6	Transcendent	Blame	REF				
item	850	Erdtree Seed	4.2	Elite	Elden Ring					
ability	1	Tinder	1.3	Common	Generic					
ability	2	Ember	2.3	Uncommon	Generic					
ability	3	Blaze	3.3	Rare	Generic					
ability	4	Pyrokinesis	4.4	Elite	Generic					
ability	5	Hellflames	4.8	Elite	MHA					
ability	6	Micro Pyrokinesis	2.2	Uncommon	Generic					
ability	7	Disaster Flames	6.7	Legendary	Jujutsu Kaisen					
ability	8	Amaterasu	6.8	Legendary	Naruto	REF				
ability	9	Frenzied Flame	6.3	Legendary	Elden Ring					
ability	10	Ignite	3.5	Rare	Generic					
ability	11	Conflagration	4.8	Elite	Generic	REF				
ability	12	Mystic Eyes of Flame	4.7	Elite	Generic					
ability	13	Fire Cloak	3.4	Rare	Skyrim					
ability	14	Fireball	2.2	Uncommon	Generic					
ability	15	Flame Weaponry	3.6	Rare	Generic					
ability	16	Frostflare	4.5	Elite	Calamity Mod					
ability	17	Fire Absorption	4.3	Elite	Generic					
ability	18	Pyromaster	7.2	Mythical	Generic					
ability	19	Unholy Flames	5.7	Epic	Generic					
ability	20	Profaned Flames	6.2	Legendary	Calamity Mod	REF				
ability	21	Profaned Guardian Transformation	6.5	Legendary	Calamity Mod					
ability	22	Shadowflames	4.7	Elite	Terraria					
ability	23	Fire Fist	2.6	Uncommon	Generic					
ability	24	Fire Logia	7.6	Mythical	One Piece					
ability	25	Coat Flames	2.6	Uncommon	Generic					
ability	26	Enflame	3.2	Rare	Generic					
ability	27	Heat Object	1.8	Common	Generic					
ability	28	Heat Metal	2.2	Uncommon	DnD					
ability	29	Heatwave	3.5	Rare	Generic					
ability	30	Sunny Day	3.8	Rare	Generic					
ability	31	Desolate Land	5.2	Epic	Generic					
ability	32	Kamino	3.9	Rare	Jujutsu Kaisen					
ability	33	Blazing Courage	3.6	Rare	Jujutsu Kaisen					
ability	34	Dark Flames	3.6	Rare	Generic					
ability	35	Extinguish Flames	2.2	Uncommon	Generic					
ability	36	Godslayer Apostle Flames	4.7	Elite	Elden Ring					
ability	37	Blood Flames	4.3	Elite	Elden Ring					
ability	38	Bloodflame Talons	2.9	Uncommon	Elden Ring					
ability	39	Heat Vision	3.6	Rare	DC					
ability	40	Flame Burst	2.5	Uncommon	Generic					
ability	41	Fire Claws	2.2	Uncommon	Unordinary					
ability	42	Flamethrower	2.5	Uncommon	Generic					
ability	43	Combustion	3.8	Rare	Generic					
ability	44	Fire Breath	2.9	Uncommon	Generic					
ability	45	Explosive Sweat	3.3	Rare	MHA					
ability	46	Explosion	4.4	Elite	Generic					
ability	47	Detonation	3.8	Rare	Generic					
ability	48	Explosion!	4.9	Elite	Konosuba					
ability	49	Heat Palm	1.2	Common	Unordinary					
ability	50	Magma Logia	7.8	Mythical	One Piece					
ability	51	Eruption	3.6	Rare	Generic					
ability	52	Lava	4.6	Elite	Generic					
ability	53	Match	0.5	Trash	Generic					
ability	54	Droplet	0.3	Trash	Generic					
ability	55	Spray Water	1.2	Common	Generic					
ability	56	Sprinkle	1.6	Common	Generic					
ability	57	Create Water	2.3	Uncommon	Konosuba					
ability	58	Flood	3.6	Rare	Generic					
ability	59	Geyser	2.0	Uncommon	Generic					
ability	60	Mist	2.5	Uncommon	Generic					
ability	61	Lesser Hydrokinesis	2.2	Uncommon	Generic					
ability	62	Hydrosmith	3.4	Rare	Generic					
ability	63	Micro Hydrokinesis	2.2	Uncommon	Generic					
ability	64	Hydro Pump	3.2	Rare	Generic					
ability	65	Sponge	2.7	Uncommon	Generic					
ability	66	Dehydration	2.8	Uncommon	Generic					
ability	67	Drought	3.6	Rare	Generic					
ability	68	Water Manipulation	3.5	Rare	Generic					
ability	69	Hydrokinesis	4.6	Elite	Generic					
ability	70	Razorblade Typhoon	3.8	Rare	Terraria					
